TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.apache.commons.math.util.MathUtils,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8791390868191715,1677,1366
