TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.apache.commons.math.analysis.solvers.BaseSecantSolver,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.755694461301938,346,278
