TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.apache.commons.lang.text.StrBuilder,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8552251987828628,3400,2620
